Tipo,Fecha,Detonante,Fuente,Incertidum,Numeracion,Cluster,Margenes,Nacimiento,Vias_Princ,Vias_Secun,Sin_Clasif,Geohazards,SIMMA,Categoria
Landslide,1970-10-20,Rainfall,ELTIEMPO 1970-10-22 P.11,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2009-04-03,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1972-05-03,Rainfall,BDOSSO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1985-08-28,Rainfall,EL TIEMPO 1985-08-30,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-04-26,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-05-27,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1973-06-24,Rainfall,ING-BDOSSO-EL TIEMPO 1973-06-26 P.12A,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-03-23,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2021-11-30,Rainfall,Caracol Radio,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1972-05-12,Rainfall,EL TIEMPO 1972-05-14 P.7A,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1985-09-26,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2000-09-09,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2000-05-14,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2001-04-18,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1994-04-27,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-10-22,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2024-06-28,Rainfall,EL TIEMPO 30/06/2024,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-12-31,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2004-04-23,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-03-23,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-04-27,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2001-10-29,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2005-10-09,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2003-10-28,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2005-10-08,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2009-01-24,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-11-15,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1975-02-21,Rainfall,Ingeominas,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1985-08-23,Rainfall,Ingeominas,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1974-09-28,Rainfall,"BDOD-21029-BDOSSO-EL TIEMPO 1975-09-30, Ingeominas",Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2005-05-19,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1975-02-22,Rainfall,EL TIEMPO 1975-02-24 P.13A,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-07-16,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1993-10-10,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1999-03-29,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1973-08-31,Rainfall,EL TIEMPO 1973-09-03 P.2B,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1980-10-19,Rainfall,EL TIEMPO 1980-10-21,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1979-05-19,Rainfall,EL TIEMPO 1979-05-21 P.6C,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1993-05-08,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1996-05-12,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-10-23,Rainfall,Caracol Radio,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2010-12-04,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2014-10-29,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-11-11,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1999-03-18,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1954-07-11,Rainfall,Informe preliminar sobre los derrumbes,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1994-11-03,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1973-06-26,Rainfall,BDOSSO-EL TIEMPO 1973-06-28 P.8A,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1965-10-20,Rainfall,EL COLOMBIANO,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-06-25,Rainfall,Dagran,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2001-11-20,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1972-05-23,Rainfall,EL TIEMPO 1972-05-25 P.9A,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2004-10-16,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2004-10-19,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1999-11-15,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2004-11-22,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-07-12,Rainfall,Teleantioquia,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1974-10-05,Rainfall,EL TIEMPO 1974-10-07 P.7A,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1995-10-07,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1999-11-17,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2000-09-02,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1996-07-06,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-05-19,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2000-03-03,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1979-09-17,Rainfall,EL COLOMBIANO,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1994-10-12,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1939-05-27,Rainfall,EL COLOMBIANO,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1979-06-02,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2024-06-23,Rainfall,Hora 13,mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1950-12-05,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2005-11-11,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2024-06-24,Rainfall,EL COLOMBIANO 26/06/2024,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1973-06-26,Rainfall,BDOSSO-EL TIEMPO 1973-06-28 P.8A,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2011-08-29,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1974-09-30,Rainfall,EL TIEMPO 1974-10-03 P.ppal-3A,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-03-31,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1975-05-29,Rainfall,EL TIEMPO 1975-06-01 P.9A,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2024-06-24,Rainfall,HORA 13 NOTICIAS 26/06/2024,mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1948-06-09,Rainfall,EL COLOMBIANO,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1995-07-21,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1986-06-14,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2011-12-05,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-09-23,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1999-05-02,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1970-10-31,Rainfall,BDOD-ELTIEMPO 1970-11-02 P.1/12,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1971-08-09,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2004-07-18,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2016-10-25,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1996-06-04,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1970-11-08,Rainfall,BDOD-20239-EL TIEMPO 1970-11-10 P.8,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-02-04,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-11-10,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1998-09-26,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1999-04-30,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1995-08-23,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1963-11-06,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1999-12-14,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2010-11-11,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1999-12-18,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1985-12-12,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2010-11-12,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2000-12-28,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2018-05-10,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2004-10-12,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2011-09-25,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1999-12-20,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2011-03-16,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1970-12-15,Rainfall,BDOD-20254/EL TIEMPO 1970-12-13/18 P.1/6 y BDOSSO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1922-11-28,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1966-09-20,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1989-06-22,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1938-08-10,Rainfall,ING.,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1950-06-10,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2010-11-20,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1986-04-01,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-10-08,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1944-10-28,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1944-10-28,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2001-04-18,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2003-05-20,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1976-03-03,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1947-07-24,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-07-13,Rainfall,El Colombiano,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1981-06-28,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2005-05-12,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1971-10-07,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1974-10-04,Rainfall,BDOD-21030-EL TIEMPO 1974-10-07 P.ppal-7,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2024-08-22,Rainfall,HORA 13 NOTICIAS,Mid.,6,0,0,0,0,0,0,1,0,GH
Landslide,1964-09-29,Rainfall,EL COLOMBIANO,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1950-08-24,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1970-10-24,Rainfall,BDOSSO/ELTIEMPO 1970-10-26 P.1/16,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1971-12-12,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1958-09-12,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1970-10-19,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1975-04-06,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2016-10-11,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-10-31,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1957-06-14,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,1978-08-11,Rainfall,BDOD-BDOSSO-EL TIEMPO 1978-08-13 P.6A,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-05-08,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-08-18,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1963-04-20,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-03-26,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2014-05-07,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2003-12-10,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1934-05-29,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-05-17,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1943-06-10,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1991-06-03,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1980-10-12,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-10-31,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2005-11-10,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-11-05,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2022-04-06,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2024-06-24,Rainfall,EL TIEMPO 27/06/2024,mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1987-05-22,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1996-09-29,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1987-10-18,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-05-15,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2003-08-14,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1998-09-20,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1981-06-17,Rainfall,EL TIEMPO 1981-06-20/23(mar),Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1980-10-21,Rainfall,EL TIEMPO 1980-10-23,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1988-07-10,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1972-05-01,Rainfall,BDOD-20413-ING.,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1993-09-16,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2002-01-15,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2006-03-05,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2000-11-13,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1990-06-07,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2001-06-04,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2004-07-04,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-05-19,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-07-27,Rainfall,EL TIEMPO 1984-07-30,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-08-11,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2002-06-16,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2009-05-24,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2008-06-24,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2023-03-21,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1987-08-26,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-11-07,Rainfall,EL TIEMPO 1984-11-09 Pag 4D,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2021-10-28,Rainfall,El Colombiano,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2022-06-18,Rainfall,Dagran,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,2007-05-18,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1977-07-10,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1975-05-15,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1986-05-08,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1989-07-26,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1993-05-03,Rainfall,Unknown,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1988-07-11,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Landslide,1974-08-12,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1974-06-01,Rainfall,EL COLOMBIANO,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,1984-07-28,Rainfall,EL TIEMPO 1984-07-30,Low,6,0,0,0,0,0,0,1,0,GH
Landslide,2005-05-13,Rainfall,Unknown,Mid,6,0,0,0,0,0,0,1,0,GH
Debris Flow,2023-10-09,Rainfall,EL TIEMPO,mid,6,0,0,0,0,0,0,1,0,GH
